SMILES,MW,HBA,HBD,LogP,lipinski_valid,Error,Fragments,chemval,chem_violation
O=NN=NNC(N1C(OC1=O)(O)N)(O)O,222.034881912,8,5,-2.765,True,False,"['[8*]C(O)(O)NN=NN=O', '[10*]N1C(=O)OC1(N)O']",False,"PAINS, Geminal diol/triol, Hydrazine"
ON=NN=NC(N1C(OC1=O)(O)N)(O)O,222.034881912,8,5,-2.1946,True,False,"['[8*]C(O)(O)N=NN=NO', '[10*]N1C(=O)OC1(N)O']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(N1C(NC1=N)(O)O)(O)O,222.034881912,10,6,-2.9166299999999996,True,False,['N=C1NC(O)(O)N1C(O)(O)N=NON=O'],False,"PAINS, Geminal diol/triol"
O=NON=NC(N1C(N=C1N)(O)O)(O)O,222.034881912,12,5,-3.1262999999999996,True,False,['NC1=NC(O)(O)N1C(O)(O)N=NON=O'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(N1C(NC1=N)(O)O)(O)O,222.034881912,8,6,-2.9166299999999996,True,False,['N=C1NC(O)(O)N1C(O)(O)ON=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NOC(N1C(N=C1N)(O)O)(O)O,222.034881912,10,5,-3.1262999999999996,True,False,['NC1=NC(O)(O)N1C(O)(O)ON=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NON=NC(N1C(OC1=N)(O)O)(O)O,222.034881912,11,6,-2.22506,False,False,['N=NON=NC(O)(O)N1C(=N)OC1(O)O'],False,"PAINS, Geminal diol/triol"
N=NN=NOC(N1C(OC1=N)(O)O)(O)O,222.034881912,9,6,-2.22506,True,False,['N=NN=NOC(O)(O)N1C(=N)OC1(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NNN=NC(N1C(OC1=N)(O)O)(O)O,222.034881912,10,6,-2.9166299999999996,True,False,['N=C1OC(O)(O)N1C(O)(O)N=NNN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NNC(N1C(OC1=N)(O)O)(O)O,222.034881912,8,6,-2.91663,True,False,['N=C1OC(O)(O)N1C(O)(O)NN=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
ON=NN=NC(N1C(OC1=N)(O)O)(O)O,222.034881912,8,6,-2.3462300000000003,True,False,['N=C1OC(O)(O)N1C(O)(O)N=NN=NO'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NON=NC(N1C(NC1=O)(O)O)(O)O,222.034881912,10,6,-2.4668300000000003,True,False,"['[10*]N1C(=O)NC1(O)O', '[8*]C(O)(O)N=NON=N']",False,"PAINS, Geminal diol/triol"
N=NON=NC(N1C(N=C1O)(O)O)(O)O,222.034881912,11,6,-2.26243,False,False,['N=NON=NC(O)(O)N1C(O)=NC1(O)O'],False,"PAINS, Geminal diol/triol"
N=NN=NOC(N1C(NC1=O)(O)O)(O)O,222.034881912,8,6,-2.4668300000000003,True,False,"['[10*]N1C(=O)NC1(O)O', '[8*]C(O)(O)ON=NN=N']",False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN=NOC(N1C(N=C1O)(O)O)(O)O,222.034881912,9,6,-2.26243,True,False,['N=NN=NOC(O)(O)N1C(O)=NC1(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NNN=NC(N1C(NC1=O)(O)O)(O)O,222.034881912,9,6,-3.1584,True,False,"['[10*]N1C(=O)NC1(O)O', '[8*]C(O)(O)N=NNN=O']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NNC(N1C(NC1=O)(O)O)(O)O,222.034881912,7,6,-3.1584,True,False,"['[10*]N1C(=O)NC1(O)O', '[8*]C(O)(O)NN=NN=O']",False,"PAINS, Geminal diol/triol, Hydrazine"
ON=NN=NC(N1C(NC1=O)(O)O)(O)O,222.034881912,7,6,-2.588,True,False,"['[10*]N1C(=O)NC1(O)O', '[8*]C(O)(O)N=NN=NO']",False,"PAINS, Geminal diol/triol, Hydrazine"
O=NNN=NC(N1C(N=C1O)(O)O)(O)O,222.034881912,10,6,-2.9539999999999997,True,False,['O=NNN=NC(O)(O)N1C(O)=NC1(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NNC(N1C(N=C1O)(O)O)(O)O,222.034881912,8,6,-2.9539999999999997,True,False,['O=NN=NNC(O)(O)N1C(O)=NC1(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
ON=NN=NC(N1C(N=C1O)(O)O)(O)O,222.034881912,8,6,-2.3836,True,False,['ON=NN=NC(O)(O)N1C(O)=NC1(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NNN=NC(N1C(OC1=O)(O)O)(O)O,222.03488191200003,10,6,-2.4668300000000003,True,False,"['[8*]C(O)(O)N=NNN=N', '[10*]N1C(=O)OC1(O)O']",False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN=NNC(N1C(OC1=O)(O)O)(O)O,222.03488191200003,8,6,-2.4668300000000003,True,False,"['[10*]N1C(=O)OC1(O)O', '[8*]C(O)(O)NN=NN=N']",False,"PAINS, Geminal diol/triol, Hydrazine"
NN=NN=NC(N1C(OC1=O)(O)O)(O)O,222.03488191200003,8,5,-2.6765,True,False,"['[10*]N1C(=O)OC1(O)O', '[8*]C(O)(O)N=NN=NN']",False,"PAINS, Geminal diol/triol, Hydrazine"
N#CON=NC(N1C(ON1O)(O)O)(O)N,222.034881912,12,5,-3.13712,True,False,['N#CON=NC(N)(O)N1N(O)OC1(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NOC(N1C(ON1O)(O)O)(O)N,222.034881912,12,5,-3.13712,True,False,['N#CN=NOC(N)(O)N1N(O)OC1(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NN=NC(N1C(ON1O)(O)O)(O)N,222.034881912,11,5,-3.299,True,False,['NC(O)(N=NN=C=O)N1N(O)OC1(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CON=NC(N1C(ON1O)(O)N)(O)O,222.034881912,12,5,-3.13712,True,False,['N#CON=NC(O)(O)N1N(O)OC1(N)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NOC(N1C(ON1O)(O)N)(O)O,222.034881912,12,5,-3.13712,True,False,['N#CN=NOC(O)(O)N1N(O)OC1(N)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NN=NC(N1C(ON1O)(O)N)(O)O,222.034881912,11,5,-3.299,True,False,['NC1(O)ON(O)N1C(O)(O)N=NN=C=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CON=NC(N1C(ON1N)(O)O)(O)O,222.034881912,12,5,-3.61902,True,False,['N#CON=NC(O)(O)N1N(N)OC1(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NOC(N1C(ON1N)(O)O)(O)O,222.034881912,12,5,-3.61902,True,False,['N#CN=NOC(O)(O)N1N(N)OC1(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NN=NC(N1C(ON1N)(O)O)(O)O,222.034881912,11,5,-3.7809,True,False,['NN1OC(O)(O)N1C(O)(O)N=NN=C=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CON=NC(N1C(NN1O)(O)O)(O)O,222.034881912,12,6,-3.5305199999999997,False,False,['N#CON=NC(O)(O)N1N(O)NC1(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NOC(N1C(NN1O)(O)O)(O)O,222.034881912,12,6,-3.53052,False,False,['N#CN=NOC(O)(O)N1N(O)NC1(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NN=NC(N1C(NN1O)(O)O)(O)O,222.034881912,11,6,-3.6923999999999997,False,False,['O=C=NN=NC(O)(O)N1N(O)NC1(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=C=NN=NC(N1C(ON1O)(O)O)(O)O,222.034881912,11,6,-2.84853,False,False,['N=C=NN=NC(O)(O)N1N(O)OC1(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CNN=NC(N1C(ON1O)(O)O)(O)O,222.034881912,11,6,-3.53052,False,False,['N#CNN=NC(O)(O)N1N(O)OC1(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NNC(N1C(ON1O)(O)O)(O)O,222.034881912,11,6,-3.53052,False,False,['N#CN=NNC(O)(O)N1N(O)OC1(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=C=NC(N1C(ON1O)(O)O)(O)N,222.034881912,11,5,-3.1466999999999996,True,False,['NC(O)(N=C=NN=O)N1N(O)OC1(O)O'],False,"Geminal diol/triol, Hydrazine"
O=NN=C=NC(N1C(ON1O)(O)N)(O)O,222.034881912,11,5,-3.1466999999999996,True,False,['NC1(O)ON(O)N1C(O)(O)N=C=NN=O'],False,"Geminal diol/triol, Hydrazine"
O=NN=C=NC(N1C(ON1N)(O)O)(O)O,222.034881912,11,5,-3.6285999999999996,True,False,['NN1OC(O)(O)N1C(O)(O)N=C=NN=O'],False,"Geminal diol/triol, Hydrazine"
O=NN=C=NC(N1C(NN1O)(O)O)(O)O,222.034881912,11,6,-3.5401,False,False,['O=NN=C=NC(O)(O)N1N(O)NC1(O)O'],False,"Geminal diol/triol, Hydrazine"
N=NN=C=NC(N1C(ON1O)(O)O)(O)O,222.03488191200003,11,6,-2.84853,False,False,['N=NN=C=NC(O)(O)N1N(O)OC1(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(N=C1OC(O1)(O)O)(N)N,222.034881912,12,4,-2.4210000000000003,True,False,['NC(N)(N=NON=O)N=C1OC(O)(O)O1'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(N=C1OC(O1)(O)O)(N)N,222.034881912,10,4,-2.4210000000000003,True,False,['NC(N)(N=C1OC(O)(O)O1)ON=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(OC=1OC(N1)(O)O)(N)N,222.034881912,12,4,-2.4210000000000003,True,False,['NC(N)(N=NON=O)OC1=NC(O)(O)O1'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(OC=1OC(N1)(O)O)(N)N,222.034881912,10,4,-2.4210000000000003,True,False,['NC(N)(ON=NN=O)OC1=NC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(N=C1OC(O1)(O)N)(O)N,222.034881912,12,4,-2.4210000000000003,True,False,['NC(O)(N=NON=O)N=C1OC(N)(O)O1'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(N=C1OC(O1)(O)N)(O)N,222.034881912,10,4,-2.4210000000000003,True,False,['NC(O)(N=C1OC(N)(O)O1)ON=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(OC=1OC(N1)(O)N)(O)N,222.034881912,12,4,-2.4210000000000003,True,False,['NC(O)(N=NON=O)OC1=NC(N)(O)O1'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(OC=1OC(N1)(O)N)(O)N,222.034881912,10,4,-2.4210000000000003,True,False,['NC1(O)N=C(OC(N)(O)ON=NN=O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(N=C1OC(N1)(O)O)(O)N,222.034881912,11,5,-2.8143999999999996,True,False,['NC(O)(N=NON=O)N=C1NC(O)(O)O1'],False,"PAINS, Geminal diol/triol"
O=NON=NC(NC=1OC(N1)(O)O)(O)N,222.034881912,12,5,-2.8144000000000005,True,False,['NC(O)(N=NON=O)NC1=NC(O)(O)O1'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(N=C1OC(N1)(O)O)(O)N,222.034881912,9,5,-2.8143999999999996,True,False,['NC(O)(N=C1NC(O)(O)O1)ON=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NOC(NC=1OC(N1)(O)O)(O)N,222.034881912,10,5,-2.8144000000000005,True,False,['NC(O)(NC1=NC(O)(O)O1)ON=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NON=NC(N=C1OC(O1)(O)O)(O)N,222.034881912,12,5,-2.1228300000000004,True,False,['N=NON=NC(N)(O)N=C1OC(O)(O)O1'],False,"PAINS, Geminal diol/triol"
N=NN=NOC(N=C1OC(O1)(O)O)(O)N,222.034881912,10,5,-2.1228300000000004,True,False,['N=NN=NOC(N)(O)N=C1OC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NNN=NC(N=C1OC(O1)(O)O)(O)N,222.034881912,11,5,-2.8143999999999996,True,False,['NC(O)(N=NNN=O)N=C1OC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NNC(N=C1OC(O1)(O)O)(O)N,222.034881912,9,5,-2.8143999999999996,True,False,['NC(O)(N=C1OC(O)(O)O1)NN=NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
ON=NN=NC(N=C1OC(O1)(O)O)(O)N,222.034881912,9,5,-2.244,True,False,['NC(O)(N=NN=NO)N=C1OC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(OC1=NC(N1)(O)O)(O)N,222.034881912,12,5,-2.8144000000000005,True,False,['NC(O)(N=NON=O)OC1=NC(O)(O)N1'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(OC1=NC(N1)(O)O)(O)N,222.034881912,10,5,-2.8144000000000005,True,False,['NC(O)(ON=NN=O)OC1=NC(O)(O)N1'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NON=NC(OC=1OC(N1)(O)O)(O)N,222.034881912,12,5,-2.1228300000000004,True,False,['N=NON=NC(N)(O)OC1=NC(O)(O)O1'],False,"PAINS, Geminal diol/triol"
N=NN=NOC(OC=1OC(N1)(O)O)(O)N,222.034881912,10,5,-2.1228300000000004,True,False,['N=NN=NOC(N)(O)OC1=NC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NNN=NC(OC=1OC(N1)(O)O)(O)N,222.034881912,11,5,-2.8143999999999996,True,False,['NC(O)(N=NNN=O)OC1=NC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NNC(OC=1OC(N1)(O)O)(O)N,222.034881912,9,5,-2.8144000000000005,True,False,['NC(O)(NN=NN=O)OC1=NC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
ON=NN=NC(OC=1OC(N1)(O)O)(O)N,222.034881912,9,5,-2.244,True,False,['NC(O)(N=NN=NO)OC1=NC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(N=C1OC(O1)(N)N)(O)O,222.034881912,12,4,-2.421,True,False,['NC1(N)OC(=NC(O)(O)N=NON=O)O1'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(N=C1OC(O1)(N)N)(O)O,222.034881912,10,4,-2.421,True,False,['NC1(N)OC(=NC(O)(O)ON=NN=O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(OC=1OC(N1)(N)N)(O)O,222.034881912,12,4,-2.421,True,False,['NC1(N)N=C(OC(O)(O)N=NON=O)O1'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(OC=1OC(N1)(N)N)(O)O,222.034881912,10,4,-2.421,True,False,['NC1(N)N=C(OC(O)(O)ON=NN=O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(N=C1OC(N1)(O)N)(O)O,222.034881912,11,5,-2.8143999999999996,True,False,['NC1(O)NC(=NC(O)(O)N=NON=O)O1'],False,"PAINS, Geminal diol/triol"
O=NON=NC(NC=1OC(N1)(O)N)(O)O,222.034881912,12,5,-2.8144000000000005,True,False,['NC1(O)N=C(NC(O)(O)N=NON=O)O1'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(N=C1OC(N1)(O)N)(O)O,222.034881912,9,5,-2.8143999999999996,True,False,['NC1(O)NC(=NC(O)(O)ON=NN=O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NOC(NC=1OC(N1)(O)N)(O)O,222.034881912,10,5,-2.8144000000000005,True,False,['NC1(O)N=C(NC(O)(O)ON=NN=O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NON=NC(N=C1OC(O1)(O)N)(O)O,222.034881912,12,5,-2.12283,True,False,['N=NON=NC(O)(O)N=C1OC(N)(O)O1'],False,"PAINS, Geminal diol/triol"
N=NN=NOC(N=C1OC(O1)(O)N)(O)O,222.034881912,10,5,-2.12283,True,False,['N=NN=NOC(O)(O)N=C1OC(N)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NNN=NC(N=C1OC(O1)(O)N)(O)O,222.034881912,11,5,-2.8143999999999996,True,False,['NC1(O)OC(=NC(O)(O)N=NNN=O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NNC(N=C1OC(O1)(O)N)(O)O,222.034881912,9,5,-2.8143999999999996,True,False,['NC1(O)OC(=NC(O)(O)NN=NN=O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
ON=NN=NC(N=C1OC(O1)(O)N)(O)O,222.034881912,9,5,-2.244,True,False,['NC1(O)OC(=NC(O)(O)N=NN=NO)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(OC1=NC(N1)(O)N)(O)O,222.034881912,12,5,-2.8144,True,False,['NC1(O)N=C(OC(O)(O)N=NON=O)N1'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(OC1=NC(N1)(O)N)(O)O,222.034881912,10,5,-2.8144,True,False,['NC1(O)N=C(OC(O)(O)ON=NN=O)N1'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NON=NC(OC=1OC(N1)(O)N)(O)O,222.034881912,12,5,-2.12283,True,False,['N=NON=NC(O)(O)OC1=NC(N)(O)O1'],False,"PAINS, Geminal diol/triol"
N=NN=NOC(OC=1OC(N1)(O)N)(O)O,222.034881912,10,5,-2.12283,True,False,['N=NN=NOC(O)(O)OC1=NC(N)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NNN=NC(OC=1OC(N1)(O)N)(O)O,222.034881912,11,5,-2.8143999999999996,True,False,['NC1(O)N=C(OC(O)(O)N=NNN=O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NNC(OC=1OC(N1)(O)N)(O)O,222.034881912,9,5,-2.8144000000000005,True,False,['NC1(O)N=C(OC(O)(O)NN=NN=O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
ON=NN=NC(OC=1OC(N1)(O)N)(O)O,222.034881912,9,5,-2.244,True,False,['NC1(O)N=C(OC(O)(O)N=NN=NO)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NON=NC(N=C1NC(N1)(O)O)(O)O,222.034881912,10,6,-3.2077999999999998,True,False,['O=NON=NC(O)(O)N=C1NC(O)(O)N1'],False,"PAINS, Geminal diol/triol"
O=NON=NC(NC1=NC(N1)(O)O)(O)O,222.034881912,12,6,-3.2078,False,False,['O=NON=NC(O)(O)NC1=NC(O)(O)N1'],False,"PAINS, Geminal diol/triol"
O=NN=NOC(N=C1NC(N1)(O)O)(O)O,222.034881912,8,6,-3.2077999999999998,True,False,['O=NN=NOC(O)(O)N=C1NC(O)(O)N1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NOC(NC1=NC(N1)(O)O)(O)O,222.034881912,10,6,-3.2078,True,False,['O=NN=NOC(O)(O)NC1=NC(O)(O)N1'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NON=NC(N=C1OC(N1)(O)O)(O)O,222.034881912,11,6,-2.51623,False,False,['N=NON=NC(O)(O)N=C1NC(O)(O)O1'],False,"PAINS, Geminal diol/triol"
N=NON=NC(NC=1OC(N1)(O)O)(O)O,222.034881912,12,6,-2.51623,False,False,['N=NON=NC(O)(O)NC1=NC(O)(O)O1'],False,"PAINS, Geminal diol/triol"
N=NN=NOC(N=C1OC(N1)(O)O)(O)O,222.034881912,9,6,-2.51623,True,False,['N=NN=NOC(O)(O)N=C1NC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN=NOC(NC=1OC(N1)(O)O)(O)O,222.034881912,10,6,-2.51623,True,False,['N=NN=NOC(O)(O)NC1=NC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NNN=NC(N=C1OC(N1)(O)O)(O)O,222.034881912,10,6,-3.2077999999999998,True,False,['O=NNN=NC(O)(O)N=C1NC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NNC(N=C1OC(N1)(O)O)(O)O,222.034881912,8,6,-3.2077999999999998,True,False,['O=NN=NNC(O)(O)N=C1NC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
ON=NN=NC(N=C1OC(N1)(O)O)(O)O,222.034881912,8,6,-2.6374,True,False,['ON=NN=NC(O)(O)N=C1NC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NNN=NC(NC=1OC(N1)(O)O)(O)O,222.034881912,11,6,-3.2078,False,False,['O=NNN=NC(O)(O)NC1=NC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NNC(NC=1OC(N1)(O)O)(O)O,222.034881912,9,6,-3.2078,True,False,['O=NN=NNC(O)(O)NC1=NC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
ON=NN=NC(NC=1OC(N1)(O)O)(O)O,222.034881912,9,6,-2.6374,True,False,['ON=NN=NC(O)(O)NC1=NC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NNN=NC(N=C1OC(O1)(O)O)(O)O,222.03488191200003,11,6,-2.51623,False,False,['N=NNN=NC(O)(O)N=C1OC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN=NNC(N=C1OC(O1)(O)O)(O)O,222.03488191200003,9,6,-2.51623,True,False,['N=NN=NNC(O)(O)N=C1OC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
NN=NN=NC(N=C1OC(O1)(O)O)(O)O,222.03488191200003,9,5,-2.7258999999999998,True,False,['NN=NN=NC(O)(O)N=C1OC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NON=NC(OC1=NC(N1)(O)O)(O)O,222.034881912,12,6,-2.51623,False,False,['N=NON=NC(O)(O)OC1=NC(O)(O)N1'],False,"PAINS, Geminal diol/triol"
N=NN=NOC(OC1=NC(N1)(O)O)(O)O,222.034881912,10,6,-2.51623,True,False,['N=NN=NOC(O)(O)OC1=NC(O)(O)N1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NNN=NC(OC1=NC(N1)(O)O)(O)O,222.034881912,11,6,-3.2077999999999998,False,False,['O=NNN=NC(O)(O)OC1=NC(O)(O)N1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN=NNC(OC1=NC(N1)(O)O)(O)O,222.034881912,9,6,-3.2078,True,False,['O=NN=NNC(O)(O)OC1=NC(O)(O)N1'],False,"PAINS, Geminal diol/triol, Hydrazine"
ON=NN=NC(OC1=NC(N1)(O)O)(O)O,222.034881912,9,6,-2.6374,True,False,['ON=NN=NC(O)(O)OC1=NC(O)(O)N1'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NNN=NC(OC=1OC(N1)(O)O)(O)O,222.03488191200003,11,6,-2.51623,False,False,['N=NNN=NC(O)(O)OC1=NC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN=NNC(OC=1OC(N1)(O)O)(O)O,222.03488191200003,9,6,-2.51623,True,False,['N=NN=NNC(O)(O)OC1=NC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
NN=NN=NC(OC=1OC(N1)(O)O)(O)O,222.03488191200003,9,5,-2.7258999999999998,True,False,['NN=NN=NC(O)(O)OC1=NC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CON=NC(ON1OC(O1)(O)O)(N)N,222.034881912,12,4,-2.9137200000000005,True,False,['N#CON=NC(N)(N)ON1OC(O)(O)O1'],False,"PAINS, Geminal diol/triol"
N#CN=NOC(ON1OC(O1)(O)O)(N)N,222.034881912,12,4,-2.9137200000000005,True,False,['N#CN=NOC(N)(N)ON1OC(O)(O)O1'],False,"PAINS, Geminal diol/triol"
O=C=NN=NC(ON1OC(O1)(O)O)(N)N,222.034881912,11,4,-3.0756000000000006,True,False,['NC(N)(N=NN=C=O)ON1OC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CON=NC(ON1OC(O1)(O)N)(O)N,222.034881912,12,4,-2.9137199999999996,True,False,['N#CON=NC(N)(O)ON1OC(N)(O)O1'],False,"PAINS, Geminal diol/triol"
N#CN=NOC(ON1OC(O1)(O)N)(O)N,222.034881912,12,4,-2.9137200000000005,True,False,['N#CN=NOC(N)(O)ON1OC(N)(O)O1'],False,"PAINS, Geminal diol/triol"
O=C=NN=NC(ON1OC(O1)(O)N)(O)N,222.034881912,11,4,-3.0756000000000006,True,False,['NC(O)(N=NN=C=O)ON1OC(N)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CON=NC(NN1OC(O1)(O)O)(O)N,222.034881912,12,5,-3.30712,True,False,['N#CON=NC(N)(O)NN1OC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NOC(NN1OC(O1)(O)O)(O)N,222.034881912,12,5,-3.30712,True,False,['N#CN=NOC(N)(O)NN1OC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NN=NC(NN1OC(O1)(O)O)(O)N,222.034881912,11,5,-3.469,True,False,['NC(O)(N=NN=C=O)NN1OC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CON=NC(ON1OC(N1)(O)O)(O)N,222.034881912,12,5,-3.30712,True,False,['N#CON=NC(N)(O)ON1NC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NOC(ON1OC(N1)(O)O)(O)N,222.034881912,12,5,-3.30712,True,False,['N#CN=NOC(N)(O)ON1NC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NN=NC(ON1OC(N1)(O)O)(O)N,222.034881912,11,5,-3.469,True,False,['NC(O)(N=NN=C=O)ON1NC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=C=NN=NC(ON1OC(O1)(O)O)(O)N,222.034881912,11,5,-2.62513,True,False,['N=C=NN=NC(N)(O)ON1OC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CNN=NC(ON1OC(O1)(O)O)(O)N,222.034881912,11,5,-3.30712,True,False,['N#CNN=NC(N)(O)ON1OC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN=NNC(ON1OC(O1)(O)O)(O)N,222.034881912,11,5,-3.30712,True,False,['N#CN=NNC(N)(O)ON1OC(O)(O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CON=NC(ON1OC(O1)(N)N)(O)O,222.034881912,12,4,-2.9137199999999996,True,False,['N#CON=NC(O)(O)ON1OC(N)(N)O1'],False,"PAINS, Geminal diol/triol"
N#CN=NOC(ON1OC(O1)(N)N)(O)O,222.034881912,12,4,-2.9137199999999996,True,False,['N#CN=NOC(O)(O)ON1OC(N)(N)O1'],False,"PAINS, Geminal diol/triol"
O=C=NN=NC(ON1OC(O1)(N)N)(O)O,222.034881912,11,4,-3.0755999999999997,True,False,['NC1(N)ON(OC(O)(O)N=NN=C=O)O1'],False,"PAINS, Geminal diol/triol, Hydrazine"
